x,y,,g,id,date
-87.716976,41.924664,,3.60447916667,IakbwWBUR9-GZSPBTOslQw,2018-05
-87.716974,41.924249,,5.28802083333,Tcre0a5L0sEnmFK7pAg1dg,2018-05
-87.716972,41.924106,,8.24104166667,65oOkxVDj6LAaAtmFCxK2A,2017-09
-87.716969,41.924008,,22.5677083333,xT_3JtFf1HuUeVIcUIPNew,2017-09
-87.716967,41.926424,,16.8215625,_7s_pV0lSZAi3BdhRy3j_Q,2018-05
-87.716962,41.923820,,30.3573958333,m9eFNKruKDFew-YI2S9HYQ,2017-09
-87.716959,41.917281,,7.21322916667,KYIdN-OtQw1Hl1nik2QGUg,2018-07
-87.716959,41.923721,,29.8183333333,ISwiKeoUjufhys6xZE4vzQ,2017-09
-87.716958,41.923685,,32.9640625,8W-E7ev8V8NUBVeAEPLYLg,2018-05
-87.716955,41.923536,,32.6567708333,Z097kxlubsUtbOI9GjQzwQ,2018-05
-87.716953,41.923446,,27.9623958333,GwoJpIEbiOi4NBVG5hOpgA,2018-05
-87.716950,41.923274,,33.1733333333,e-9DY_CdkHpacS_EFQvJsg,2018-05
-87.716949,41.923196,,32.2775,xc1oqZokt7I9JoFENgrpLg,2018-07
-87.716944,41.922998,,49.3286458333,SUg1OaHn-rKKnfAbM1wU3A,2018-07
-87.716941,41.922908,,37.8463541667,fuIPhdXehB1PP8cdjelSbg,2018-07
-87.716938,41.922773,,27.9677083333,_7PXEqPl8Rml82_BXlKetQ,2018-07
-87.716934,41.922657,,31.7440625,aUJBAqXzO2fgStnzK2JqMA,2018-07
-87.716928,41.922460,,35.4182291667,1De7LeVj1Z_vAEjTNADG0Q,2018-07
-87.716926,41.922370,,27.0230208333,HKi_HF0jAWzme3mWR_xrnw,2018-07
-87.716925,41.920960,,9.4034375,jEBai5Q-T7_Iev8cm3GupA,2018-07
-87.716923,41.922244,,29.6939583333,ki6vfWeWN013mKVQamGxPA,2018-07
-87.716919,41.922082,,23.8723958333,HE2TrkFIFrDEPuLLIikB3A,2018-07
-87.716918,41.928259,,15.4871875,3Na95ovY9qv_hXHS19PMag,2018-05
-87.716917,41.921992,,27.6880208333,rAcateJoczT0mV_MdHqXQg,2018-07
-87.716914,41.921857,,19.9608333333,muPuCflnYcGQ_YHZMLAonQ,2018-07
-87.716908,41.921724,,28.626875,qDB-OePGYKxGk-z2WAUiRA,2018-07
-87.716900,41.921544,,30.9976041667,SGKFFTjatLS6D1lusZhoVg,2018-07
-87.716893,41.921409,,18.2575,D1xMvo91lfswE7MAko7LQQ,2018-07
-87.716891,41.921275,,11.0469791667,Z4HTKNibLuTIT_E_DPYjCw,2018-07
-87.716889,41.921185,,7.2421875,VSWDAjGGg5nSKOHU4CF2BA,2018-07
-87.716887,41.915453,,30.2327083333,lDZDxu68rfzm9fMSqemY-w,2018-07
-87.716886,41.921005,,11.1542708333,Hv1icpMeFgLmZyRRnxyACQ,2018-07
-87.716883,41.920907,,8.269375,zL43GtB8iIlUDI3n1Tb3vg,2018-07
-87.716878,41.920763,,5.5475,F-KVpWVefHr1NQ5_oDPjmw,2018-07
-87.716874,41.920664,,17.2678125,Seow4dLMtB7TbDjlX9gJmA,2018-07
-87.716873,41.919108,,23.1551041667,VIsnLfOaY8PsBhI6mwUemg,2018-07
-87.716866,41.920480,,10.7082291667,9WsF498yF0TLqEiIv0AWUA,2018-05
-87.716862,41.920346,,18.64375,EJnsmubpS0xU-YrDK0GTIg,2018-07
-87.716859,41.920256,,15.4107291667,m0OXS8NgD3nBn7qZQh0aFA,2018-07
-87.716852,41.920049,,25.0861458333,nrVtTGR4clPBvgYH97715Q,2018-07
-87.716849,41.919925,,17.9994791667,YuL2u78nnCKREsrS-VIwMw,2018-07
-87.716847,41.926426,,15.4140625,YE8UYmqS-YqRPzocLfmPTQ,2018-05
-87.716845,41.919799,,13.9170833333,9HfE3dXUUrmqjNX-_fbStQ,2018-07
-87.716842,41.919709,,9.68979166667,kxLCIBhqc-ByKrdoXM-VqQ,2018-07
-87.716838,41.919574,,10.330625,idThnfNGlLt1S-mazJKdJQ,2018-07
-87.716835,41.919421,,28.5254166667,fCwc0Gvmh8nPB5xenDjq5g,2018-07
-87.716833,41.930093,,6.81697916667,c96ZC5Ga5rTqeaex1oe89g,2018-05
-87.716832,41.919252,,30.9697916667,OJ7oeV9p47KQV7fu2al1EQ,2018-07
-87.716831,41.919165,,21.4120833333,YVlGkhz-cr0n_Q4DF9LhZA,2018-07
-87.716827,41.919055,,23.2819791667,iykgy3bKCiBNwQT0OT5oGw,2018-07
-87.716825,41.920961,,12.4232291667,L14TaJEYbsQzB_FpMb57lg,2018-07
-87.716820,41.918875,,24.6380208333,kqFrGhtVyfNRV4RSvbkirQ,2018-07
-87.716816,41.918785,,28.3809375,YkP8FCbuU6BSoQjt68vgVQ,2018-07
-87.716808,41.918616,,26.7445833333,XGJxtTHR0-NuYOB7RbekKg,2018-07
-87.716804,41.918526,,24.3365625,ixI_nf51YNj_xUCkrCF_UQ,2018-07
-87.716797,41.928260,,20.1285416667,2XiHqOGjJiboJes9iZxdiQ,2018-05
-87.716795,41.918361,,29.8827083333,63sr6h3K1xIzePuZmrYFDA,2018-07
-87.716788,41.918207,,19.743125,Vpo90pwBeyFXvSsb7GVxpQ,2018-07
-87.716786,41.924575,,1.7609375,b9pldMOQJurExGCVbQQ9EQ,2018-06
-87.716779,41.918072,,24.7042708333,Pv2EVDVFMR-RwTMVa6ueBA,2018-07
-87.716773,41.917982,,27.3346875,ib8yzMs0lX8GOcnDtLV3LQ,2018-07
-87.716767,41.917892,,26.1397916667,bzXFD6Y3nHItJ-jey-7FWw,2018-07
-87.716756,41.917716,,16.276875,M46K4GiPhdrPslbx4uVcBQ,2018-07
-87.716751,41.917568,,8.89385416667,XkYBR6qEwDDhzW2F26OIZw,2018-07
-87.716748,41.917423,,8.31427083333,wnEtgpmC8LxVhEwUcbd-eA,2018-07
-87.716745,41.917285,,6.05979166667,MmYeoRS3aAKYIR-cJB2ipg,2018-07
-87.716736,41.917131,,4.16052083333,GbOm9joQ7AMRAHnhHprWQw,2018-07
-87.716730,41.917028,,6.54604166667,7yiGMalrg8M9ddrP26iEHw,2018-07
-87.716727,41.923690,,19.6238541667,nRxUuOvH8GkyKmagK__13A,2018-05
-87.716724,41.916843,,12.1633333333,LbBGi3DShl2CXvEtSZuHCQ,2018-07
-87.716722,41.915940,,11.3464583333,4uM922wZlnyr_5faP-JB1A,2018-07
-87.716722,41.916129,,17.8389583333,UOtcbWdPrtXlhY-awIOVOg,2018-07
-87.716722,41.916219,,20.3089583333,V4gDodB3TG0SW56x56890Q,2018-07
-87.716722,41.916309,,28.9598958333,KiUgJL-j0TU5j-yrmvfqhw,2018-07
-87.716722,41.916489,,14.3397916667,BjDj665IjyR_iFFMh9G2pg,2018-07
-87.716722,41.916587,,15.5113541667,SRMzeAYDKEXfEL2GS6Qgpg,2018-07
-87.716722,41.916740,,14.4076041667,AmPj-GAhDOsePwptqVOi9A,2018-07
-87.716721,41.921859,,14.8857291667,tF5W0WCnhavcyL_ojL0HHw,2018-05
-87.716720,41.922775,,34.8617708333,wwHQoevOxKFqCaMdK60Iyg,2017-07
-87.716715,41.915814,,9.84166666667,J7ZQ7Op1-SBuyMQG6Xknyg,2018-07
-87.716713,41.930094,,16.4690625,HtghbtGwqA74dqQG6GhkNg,2018-05
-87.716706,41.915652,,19.2107291667,pFbM4H0OkQy7vrzQROU1hw,2018-07
-87.716701,41.915562,,21.3339583333,CFXC0soR1EMvfy9rTSy7mw,2018-07
-87.716695,41.915455,,19.6604166667,Nzk3vijj168cuIL2bQYGow,2018-07
-87.716694,41.915410,,17.9963541667,TYqLgJNJTh7r8Q5Mxl0rag,2018-07
-87.716690,41.915311,,13.6473958333,Go4minLc2CiCRxBDixDusA,2018-07
-87.716684,41.915132,,7.5165625,j6YvxVsf5oItS75hkCOwPA,2018-07
-87.716680,41.915042,,11.57125,isQa6J11VEOIorQdf1IAkA,2018-07
-87.716677,41.914903,,23.5359375,g2Mg4pzXZz-oe4LLMHNTgQ,2018-07
-87.716676,41.914723,,32.1579166667,cT2NTYApfNpneRJNZLgsgg,2018-07
-87.716675,41.914633,,31.3830208333,1AfhPFp3UIGXL8zw0g-a3A,2018-07
-87.716673,41.914363,,27.1897916667,BwhGgd41mXCD1dwiqSoK0Q,2018-07
-87.716673,41.914453,,27.1297916667,dDxVh8H3unZQ3hOh3TQCCg,2018-07
-87.716671,41.914093,,6.39760416667,yPbS2UqCloareSCo4beNdA,2018-07
-87.716671,41.914183,,11.5266666667,unKSjzFl-ah4QxgtRPjtlA,2018-07
-87.716669,41.913914,,7.23864583333,NPYV9ViJa0dHAk4edPjILQ,2018-07
-87.716668,41.913777,,13.4316666667,6UpDwxgxEKOC6IM7iP5jGQ,2018-07
-87.716662,41.913642,,6.9059375,ZabwAVoBUlsc7fOsLANtJA,2018-07
-87.716661,41.920027,,27.1829166667,831qlB4t9L7bZ21Muos-AA,2018-07
-87.716658,41.913541,,26.8119791667,nYEKZdrhsZTjIZ787oefmQ,2018-07
-87.716637,41.918207,,23.63125,jWdqyFnbXE_CV5WPdagSVQ,2018-07
-87.716634,41.919111,,29.2802083333,LLmKG6Pw2STBoibcc7yNtg,2018-07
-87.716626,41.917286,,8.9565625,hff8lgjEPOqbeWiFeCZyGQ,2018-07
-87.716614,41.924666,,1.82989583333,IOn_E7SPypPuPTrFb33H0w,2018-05
-87.716610,41.923692,,17.80625,iUkw9CUM1Y31kTZiUh-xhQ,2018-05
-87.716608,41.920962,,19.2421875,s-lUlKZGy1J-Sc0ng6CgRA,2018-07
-87.716575,41.922776,,31.2632291667,kSwA4eZF_xIPF2ibuYycew,2017-07
-87.716569,41.926431,,13.3120833333,AHZDQsYdBKYwLxESplcbkw,2018-05
-87.716531,41.930096,,10.3439583333,We7aOmDvGKEazyST83Gi2g,2018-05
-87.716519,41.928264,,23.9642708333,hfxm2eBZi3BeTE0mR3JCeQ,2018-05
-87.716512,41.917289,,10.6153125,6xPKCcJxGR5Pfp9EmkRdhg,2018-07
-87.716507,41.919113,,35.9752083333,PMsctzvBUmhXK_EjnZttsg,2018-07
-87.716496,41.924578,,6.07604166667,Pf_9PV7kjqOsJTpkv410tQ,2018-06
-87.716484,41.915459,,42.2919791667,JCBYuX2-c826bVsRYmav6Q,2018-07
-87.716479,41.921862,,11.9978125,BpWKlgoGzr_10VROCEcM3w,2018-05
-87.716464,41.913543,,12.625625,NMduhPSzryZHKu_JQodHBg,2018-07
-87.716446,41.926434,,18.113125,Nii4dhn-4W3pzyOVs5LLjw,2018-05
-87.716433,41.920031,,32.5710416667,37URgjghg3ZISE0qHOFYRQ,2018-07
-87.716432,41.918208,,34.6880208333,Dn2K4Fa2DureLR7Q7Q_1NQ,2018-07
-87.716430,41.922777,,34.8102083333,HDZ6z7qCnTbVciJW19zuow,2017-07
-87.716398,41.928265,,19.318125,cxUoCID1cleQO0-SLQFSVQ,2018-05
-87.716370,41.923697,,28.5507291667,bmDnpv-xyIy2-xzHTIsjDw,2018-05
-87.716366,41.920963,,20.3764583333,QxChnFSgEJ6GxuhY2B1u6g,2018-07
-87.716360,41.924668,,2.30572916667,5KR0YQRVigCgHTh75Agyvg,2018-05
-87.716358,41.921863,,11.1511458333,vEXsvm4y_wOccU9NxvpEKQ,2018-05
-87.716343,41.913544,,7.15375,NO23aUqLiVUUexg25pblng,2018-07
-87.716339,41.930096,,11.0579166667,IggsJR_Kw1H5JTChpoqgwQ,2018-05
-87.716328,41.917293,,10.5010416667,TKTLpX1W6nBzix0r95eWKg,2018-07
-87.716315,41.920032,,38.3748958333,0aruMEpKbudnqSwk_GgNnQ,2018-07
-87.716271,41.919116,,39.0746875,pAsyVUECufY8AFx6uPRpvA,2018-07
-87.716264,41.926435,,28.3184375,nIGcQmSGr4Lp948oEF6jLA,2018-05
-87.716255,41.915463,,41.6861458333,goBAthJhNoAlvjBFxr4Xpg,2018-07
-87.716252,41.923699,,21.06125,9bYyrl-JNaUiOkfxWvqKbA,2018-05
-87.716233,41.920963,,27.104375,tbm8d7Lj4mQnmBhtXFXxJA,2018-07
-87.716202,41.918209,,36.4360416667,-_K1Zmzg3rhpDrwiC99AaA,2018-07
-87.716164,41.922779,,46.9597916667,permbDRNXW_9hsfoLIkScQ,2017-07
-87.716157,41.928268,,23.4223958333,VqV0CvcUu4B15k5ozGf7mg,2018-05
-87.716153,41.919118,,27.8297916667,YiIjvuQdA8vz2BWZj_aADg,2018-07
-87.716140,41.915465,,40.0265625,CJJD9QsPB-cGXUb1tF3NIw,2018-07
-87.716133,41.924580,,3.25708333333,FCw_jjpS9_p4cd7zPHrVIg,2018-06
-87.716117,41.921866,,22.5619791667,3B_jPjeq9tZS4JCu65qeWQ,2018-05
-87.716112,41.920964,,23.5041666667,DG11RNAlYWoXKMoFwABcww,2018-07
-87.716097,41.930097,,8.634375,FQFX4WKQea3iumOACpnsLw,2018-05
-87.716090,41.913548,,6.64666666667,hteCcxMS59gbXRypwI9lag,2018-07
-87.716086,41.917298,,13.04625,zBriahCvfqXyq2cOQfEAlA,2018-07
-87.716081,41.918209,,36.47625,J6Uo-EVySlmuFsi1hiy2Rw,2018-07
-87.716076,41.920036,,43.1628125,9UruLb7kph5z1dalN6rb8w,2018-07
-87.716043,41.922780,,41.7990625,_OeK7P4giu6eD2jdQpq-kg,2017-07
-87.716036,41.928270,,28.3592708333,BrCho6Q1KtpQtSmk4L8gdg,2018-05
-87.716023,41.926438,,48.2238541667,T5QGRroCAjv4yrWMAVzOWg,2018-05
-87.716013,41.923704,,28.1654166667,MLuzDo4rTcYZU2aoVoo6uw,2018-05
-87.715996,41.921868,,29.8026041667,lrP5noDGS8XU6ZMREZxltg,2018-05
-87.715971,41.917300,,9.83854166667,CwwgVceiI2-zAulPpEcgtg,2018-07
-87.715969,41.913549,,5.26614583333,6Orv0CjAezYKp_pjxoCa6w,2018-07
-87.715965,41.930097,,11.6941666667,Q3DMwHlUBwcU-TLiwKRaMA,2018-05
-87.715955,41.931896,,10.5679166667,Bh4WzMrZByxItXFue6s-TA,2018-05
-87.715952,41.931682,,33.0191666667,NssO-5HF9aJ_4PUYvOSHGA,2018-05
-87.715950,41.931592,,25.3520833333,n9PoqpzV1LRxF3VIB64mvg,2018-05
-87.715949,41.920038,,36.2695833333,s1FGVJBF8LeSKaWdKTs6vQ,2018-07
-87.715947,41.931445,,11.2396875,V1t5xb92nr17ZqIcpqyrmg,2018-05
-87.715943,41.931355,,12.9560416667,9jcQnfTV-R1zzGLpk1Tncw,2018-05
-87.715942,41.924671,,5.76770833333,8Z15TiWr1r9j0mmYxMIt-g,2018-05
-87.715935,41.931155,,13.1114583333,P0aRAPvvCOx3iX5PQIuLRw,2018-05
-87.715931,41.931066,,10.9335416667,MG8BJ6d6ucbWsCpxxrUYvA,2018-05
-87.715924,41.930878,,10.9921875,ntHK-CNsIQr8s5552Jhlrg,2018-05
-87.715920,41.930788,,8.12083333333,bjFRv-yzdN0PtmR-OCIhig,2018-05
-87.715913,41.930609,,10.4614583333,_9ej2x_AO_86GLpfDCLtRQ,2018-05
-87.715911,41.919121,,37.5373958333,vARiVccGkEmoWZNXxCwkMw,2018-07
-87.715909,41.930519,,11.9316666667,VrYnpXtxmgn_aTziz9gxVA,2018-05
-87.715902,41.930339,,9.4178125,87Ewi_IatjdB74AbhDtCLw,2018-05
-87.715898,41.930249,,18.7022916667,IykZ394In12hJH4Uq_0g3w,2018-05
-87.715895,41.915469,,37.4682291667,-4vEtKyMHMNwOnnujjdOQA,2018-07
-87.715893,41.930123,,13.8985416667,g5-DsBaCsj2NwkaNfJPTvA,2018-05
-87.715890,41.926439,,32.7009375,pt1fjmiFejXrgFJxjcsbEA,2018-05
-87.715890,41.929972,,40.3802083333,af2MtsJ6jeDf-VrZD1MnXw,2018-05
-87.715888,41.929880,,32.4877083333,jYYBdn7GB3pTfrHrk4o7bw,2018-05
-87.715886,41.923707,,35.2954166667,cV4KBmnHpxaa5wo4IDrilA,2018-05
-87.715885,41.929702,,26.2161458333,vEdxlGRiyr9wShU8TaW1QQ,2018-05
-87.715883,41.929613,,32.5442708333,pGbK5wmGMg_r5O_X0HTIjg,2018-05
-87.715880,41.929438,,39.3388541667,0xmfSxKMXSA8N2jLhkWhwQ,2018-05
-87.715878,41.929340,,39.0779166667,TTmE1jt5_IIcudZvNJsCnA,2018-05
-87.715875,41.929160,,44.2630208333,Jj1oBTNqQ-BfGrooOIjLog,2018-05
-87.715873,41.929073,,48.5576041667,PedIT0lmpl8Ru4hiomJzNQ,2018-05
-87.715870,41.920965,,18.2236458333,3t8-QPVEsfFYPwyCPJ020A,2018-07
-87.715869,41.928883,,41.19125,5pMbVSOqWYs2ks1FxNyEHQ,2018-05
-87.715868,41.928794,,25.4913541667,B0sqziQrOY8nurk_r7wL3A,2018-05
-87.715864,41.928627,,19.0713541667,919PVkuDBUcfctxbLcnT4A,2018-05
-87.715861,41.928537,,20.1083333333,RWPZEu0s9oHNI0RXtSjmow,2018-05
-87.715857,41.928363,,33.6795833333,fKCW3o2uVLmrCkMiUaQKFQ,2018-05
-87.715853,41.928218,,28.7901041667,ZEjVYP_1-V6bR-ANdMz0og,2018-05
-87.715853,41.928272,,22.2,5FZet7NN-Zt7eyO-ECy-oQ,2018-05
-87.715852,41.928128,,35.6501041667,W53s-aouwBpCkrhUIpvRQw,2018-05
-87.715851,41.918210,,26.26,HiUeVsVTaZ0JoWBGpwIwhg,2018-07
-87.715849,41.927952,,26.4967708333,pIqh6QmpaHL4rdAXKnkezg,2018-05
-87.715846,41.927821,,32.3948958333,m-GIZ9WFEUrVKoI1kDg4eg,2018-05
-87.715842,41.927685,,29.4727083333,FV_xvjQRDbcNj_geKxfppw,2018-05
-87.715840,41.927594,,27.6795833333,TKn5D2a08C52iQrNBLvxkA,2018-05
-87.715836,41.920040,,32.385625,uD83NxYAKE6htAEQm5KUrA,2018-07
-87.715835,41.927415,,35.4373958333,EKDLkUa9ItXKedXjY7CZnw,2018-05
-87.715832,41.927327,,38.1128125,0NSRZCGA-Elk8xzdrSlfvg,2018-05
-87.715832,41.930099,,41.1529166667,imoD5JqA494BvXpl4UFcjw,2018-05
-87.715827,41.927152,,28.5298958333,BtcE1NuxDYcO_anolD2PTg,2018-05
-87.715825,41.927064,,35.428125,r1c_TUVczU0s0I_fGInHiw,2018-05
-87.715820,41.926889,,33.87125,YsAqC2FPOfDjJfl98-WJig,2018-05
-87.715817,41.926798,,33.206875,vXbl8cfJE0tFV19P2MS89g,2018-05
-87.715812,41.926622,,32.9073958333,bFaj1CVHUX9ZxbLhruzCoQ,2018-05
-87.715809,41.926532,,37.7820833333,jWQiz3kt1zpc9RLF6mTbyQ,2018-05
-87.715806,41.926386,,40.1932291667,lPa4ORYPdehEl2-VcIXH7w,2018-05
-87.715803,41.926250,,28.2988541667,S0eIxCgddvcT3NV9dbErLg,2018-05
-87.715802,41.922781,,35.6041666667,9sDcz5mbbJZKZZcAPs3agw,2017-07
-87.715800,41.926077,,24.9134375,7PwSvvqkOcr5Jmg9Ek8GpQ,2018-05
-87.715798,41.925987,,17.9761458333,HASILx5iQh55foZKiKrzyg,2018-05
-87.715795,41.919123,,34.8171875,PiAKMt2jS09UbIFs57xBHQ,2018-07
-87.715794,41.925801,,26.2230208333,KZow6doalTgK5mOtaeHV0Q,2018-05
-87.715793,41.925710,,29.4984375,mAyYvtkkpZBAF8TRvwEaMQ,2018-05
-87.715792,41.913551,,15.7727083333,iBr8gNhnT4qMXhKkr2vEPg,2018-07
-87.715789,41.925524,,33.5988541667,4ScKvyIiniYLz1GaG5kDsg,2018-05
-87.715787,41.925436,,29.5290625,VkuskLXrpf7nYCyQhjPP7Q,2018-05
-87.715784,41.925262,,26.4944791667,nPNPU3B2PdLmULY9hkHJ_w,2018-05
-87.715782,41.925172,,17.411875,SnN0UTJvnvAP98zxqKNmoQ,2018-05
-87.715778,41.925015,,8.28583333333,6NwLzR26rwnQsMJqGn-shA,2018-05
-87.715777,41.915471,,44.8594791667,wm5dqgumQvXpeHV7JFUAoQ,2018-07
-87.715776,41.924930,,10.9088541667,WZ0st1qvDZx6egp9ICk7mg,2018-05
-87.715770,41.924719,,8.86510416667,MKU-mrEZO2lioxO6uDuH0g,2018-05
-87.715768,41.924672,,7.16114583333,UVF9uqVC7yfNcWUYu1q4hg,2018-05
-87.715754,41.921870,,21.1830208333,ajFrDP9S23sriCN6jgRf1w,2018-05
-87.715749,41.920965,,26.9720833333,4vJRXQGVvbRKCn2gjdy33Q,2018-07
-87.715746,41.926441,,31.6267708333,0bbrs9v1-4mxkEgQC8QGBg,2018-05
-87.715735,41.917305,,10.5626041667,p1O0j3-8yuq6jVHeRsLCmQ,2018-07
-87.715731,41.918210,,26.2925,lCRrw-5rHWIjVzEfmFZmMw,2018-07
-87.715709,41.928274,,23.3902083333,oJhYHUGUGEI0rIgr6U4zBQ,2018-05
-87.715681,41.922782,,35.5701041667,moVuBYzWnhsqzQ5qMqjpeA,2017-07
-87.715643,41.924673,,7.9615625,fOm30IsWVOWcXaQIBHXRYA,2018-05
-87.715641,41.923712,,31.7997916667,LT2aBaWng0zp25LPJNPmUw,2018-05
-87.715633,41.921872,,24.3744791667,YESxRv7s2PpXJBFwMAAkkQ,2018-05
-87.715613,41.917307,,12.9727083333,B091m0vxLrNAuwD3RA4stg,2018-07
-87.715590,41.930106,,50.2742708333,k-rhDogJpCdmb1FjYUJTxQ,2018-05
-87.715575,41.913554,,14.8291666667,9V2g7n675axDK0EpXW59hg,2018-07
-87.715573,41.926442,,32.9179166667,pczn0Orj9RREfoTkJ8FgKw,2018-05
-87.715561,41.919126,,26.785625,rQS5irrXBXKcSUhrLrGLXw,2018-07
-87.715530,41.915475,,53.82875,clTFvXqlvE3KEv1JQKnBow,2018-07
-87.715524,41.922783,,34.6991666667,DUeCbEiASh84FpybV2UFCg,2017-07
-87.715520,41.920966,,25.9285416667,C_RXld3r2273mwBlvWmdUQ,2018-07
-87.715517,41.923715,,37.8888541667,U3vUhgROQTrPNoWrEbqdjQ,2018-05
-87.715489,41.918211,,39.4194791667,x8CPx088-Gq_teo3M9oPQw,2018-07
-87.715469,41.930109,,50.4198958333,fXiSCFRO6E0UjO4YFjctlA,2018-05
-87.715454,41.913556,,11.3428125,VdHq7HY4Aza85e7Zo1IBZw,2018-07
-87.715447,41.919127,,17.8965625,JUhi0ehrmSGjnLFy7tDMag,2018-07
-87.715437,41.928276,,21.4859375,xfKDN5PLLxWqIQA6CdfN5g,2018-05
-87.715414,41.915477,,46.7475,pAZ7izcSd_HxEGKrGa0m0w,2018-07
-87.715404,41.921875,,25.7392708333,cHCiKGd5OC52h_7pWLEH_g,2018-05
-87.715401,41.924674,,12.2720833333,DtDni0YrBjUQhZIyA5a_ow,2018-05
-87.715399,41.920966,,24.2978125,Zk2zo_Izj7BqQIDpn23jUw,2018-07
-87.715368,41.918212,,32.75875,iSFnPLnDQAB9GA5GVh5alQ,2018-07
-87.715359,41.917313,,7.78916666667,hoxf-xOtBNlxNFqWjoNClA,2018-07
-87.715353,41.924269,,16.8401041667,UR6wZ6XyFwyIiHlUy3bUZg,2018-05
-87.715352,41.924088,,15.8659375,ns3yYn-QgWG5HCu71DlHZQ,2018-05
-87.715352,41.924359,,15.8154166667,wr_fsmpS2H2oyGgLml4t-A,2018-05
-87.715352,41.924539,,6.80239583333,SEzYTNhdkdnwAM8_BEsnog,2018-05
-87.715352,41.924629,,10.20375,qH1vs2sqUyeHZPT6vOtMqA,2018-05
-87.715351,41.923998,,14.5214583333,w6S3LX6Bxyz4-0sFL00_uQ,2018-05
-87.715347,41.923818,,26.6529166667,Q3hyyhmol0mKFLYYX_Rb6Q,2018-05
-87.715345,41.923686,,30.7465625,_ft8lUiWvR7upeKO3J6RQQ,2018-07
-87.715342,41.923592,,46.9310416667,sRek19KKHygAuMruVhU7Nw,2018-07
-87.715336,41.923402,,49.8917708333,N7117pFckua2nGERgGLICw,2018-07
-87.715333,41.923305,,40.0080208333,L8zVJY1FuAuhKugfVITT-g,2018-07
-87.715332,41.926444,,22.1278125,gpkcJWCj-lRohapdBHnrvA,2018-05
-87.715326,41.923129,,44.3041666667,L0jZ1nlSf-Jsh1iT3qPF3Q,2018-07
-87.715323,41.923048,,39.4247916667,rCV6-6Pr_0i85huCrFMwqQ,2018-07
-87.715318,41.928278,,15.9044791667,EP5TcYakbf88cLrEn_bEJQ,2018-05
-87.715316,41.922885,,36.5446875,s4K_kKmElGsFXOTYmQlwzQ,2018-07
-87.715311,41.922785,,27.9876041667,BZpS9TJSv6IMH4MfpKxXbQ,2018-07
-87.715307,41.922636,,40.4852083333,CPHdf3nOxk8RbSby1R-AAg,2018-07
-87.715302,41.922453,,31.8935416667,7YmApR8T_Zfr5gUIRo2q0g,2018-07
-87.715300,41.922363,,24.2142708333,gm6ymyXYg5yjFS6BIzEwOg,2018-07
-87.715296,41.922231,,23.30125,wGt-Fq0sRvBZjBtCh4LDRg,2018-07
-87.715291,41.922055,,31.749375,BorFxKoA11DxPcFylLfcsg,2018-07
-87.715291,41.930114,,9.82177083333,L2Oy8ErwXMHRyTUG3aWnMQ,2018-05
-87.715288,41.921969,,30.5176041667,pF2SZi7Tgh6C53QAUDrefQ,2018-07
-87.715285,41.921880,,27.1179166667,Y5AsoU3InFCG5o6XroZL5g,2018-07
-87.715284,41.921833,,31.1257291667,KG6OlVz114Nh0o6f9A8pQA,2018-07
-87.715283,41.921739,,46.8652083333,FBcB_yT3NGFdcyw9UhkELg,2018-07
-87.715282,41.923719,,30.5044791667,RJNyaesCGMmg28ryOE4l7Q,2018-07
-87.715279,41.921558,,44.9971875,pccBYJpNrUtrynx8GMKgug,2018-07
-87.715277,41.921426,,20.5354166667,p415cftSXjZUETGfq5x8AA,2018-07
-87.715273,41.921292,,18.1401041667,8_mkQ_zu1aCKwixb5LZeXA,2018-07
-87.715270,41.921208,,28.5376041667,aFVR9aWbh0IzMY5mS5SU9g,2018-07
-87.715264,41.920989,,25.3628125,VXkvBygV2bf8339Oa6oTpw,2018-07
-87.715258,41.920846,,34.93625,ljnVB-1Qwvhb2cdhOlNzUQ,2018-07
-87.715254,41.920752,,40.683125,iGdiuN-7_gGWeLhrrckkoQ,2018-07
-87.715251,41.915480,,46.3126041667,aVB14TmN8rYe2NKHbrMFWA,2018-07
-87.715251,41.920661,,35.5223958333,Li4dv9-ZElsqPQmmCjdFiA,2018-07
-87.715244,41.920481,,18.9544791667,3-skdX-GoFy9WXBeC78tbQ,2018-07
-87.715242,41.920391,,26.1007291667,h-a8uayiBcIxY6wId3p6nQ,2018-07
-87.715229,41.919860,,37.815,O5m-aBiYr_ivza_lFwDedA,2018-07
-87.715223,41.919681,,38.52375,SWgMmfwwUj4bOinm6w1ilw,2018-07
-87.715219,41.919548,,36.470625,OyMXaWF2i4aq_EanpUrHQA,2018-07
-87.715217,41.919460,,43.8888541667,Zg2folep7pMIG2TqiK1wbQ,2018-07
-87.715216,41.917316,,6.7496875,rOx5jgophWxvzjS26MCQig,2018-07
-87.715212,41.913559,,15.9879166667,0UVk5cXvbXMdbRWmRk8k2g,2018-07
-87.715211,41.919254,,39.6897916667,vXM_bqv4ibxkDlHsGJp6lQ,2018-07
-87.715211,41.924675,,14.6603125,X5kCmPFh1z98kZhXPuMVHw,2018-05
-87.715206,41.919159,,37.0497916667,31HeFjQQAvP79e4Cav0y8w,2018-07
-87.715204,41.919131,,34.5159375,ue2LBvuAyhQGutWWCP52hA,2018-07
-87.715203,41.920968,,35.3534375,pm1qqyjvCLYiCcMs7Sx95g,2018-07
-87.715198,41.919012,,32.0991666667,jBQN65f0PyJ3Jv5f-k35Vw,2018-07
